college_code,branch_code,category,closing_rank,round,year,course_type,round_no,seat_type,previous_year_cutoff
E071,CS-Computer Science & Engineering,GM,50421.0,R1,2024,engineering,1,AT,75125.0
E072,CS-Computer Science & Engineering,GM,26749.0,R1,2024,engineering,1,AT,28423.0
E072,CS-Computer Science & Engineering,KKR,65749.0,R1,2024,engineering,1,AT,41680.0
E072,CV-Civil Engineering,GM,94713.0,R1,2024,engineering,1,AT,76994.0
E072,EE-Electrical & Electronics Engineering,GM,55145.0,R1,2024,engineering,1,AT,48125.0
E073,AE-Aeronautical Engineering,GM,40714.0,R1,2024,engineering,1,AT,27162.0
E073,CS-Computer Science & Engineering,GM,22170.0,R1,2024,engineering,1,AT,17130.0
E073,CS-Computer Science & Engineering,KKR,45451.0,R1,2024,engineering,1,AT,26983.0
E073,CV-Civil Engineering,GM,72197.0,R1,2024,engineering,1,AT,52929.0
E073,EE-Electrical & Electronics Engineering,GM,35532.0,R1,2024,engineering,1,AT,31078.0
E073,EE-Electrical & Electronics Engineering,KKR,95593.0,R1,2024,engineering,1,AT,47080.0
E073,IS-Information Science & Engineering,GM,30083.0,R1,2024,engineering,1,AT,21075.0
E073,IS-Information Science & Engineering,KKR,49043.0,R1,2024,engineering,1,AT,38262.0
E074,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,73565.0,R1,2024,engineering,1,AT,57988.0
E074,CS-Computer Science & Engineering,GM,67929.0,R1,2024,engineering,1,AT,46972.0
E075,AI-Artificial Intelligence & Machine Learning,GM,88258.0,R1,2024,engineering,1,AT,70271.0
E075,CD-Computer Science & Engineering (Data Science),GM,94211.0,R1,2024,engineering,1,AT,72051.0
E075,CS-Computer Science & Engineering,GM,92075.0,R1,2024,engineering,1,AT,75611.0
E075,IS-Information Science & Engineering,GM,93652.0,R1,2024,engineering,1,AT,51105.0
E076,AI-Artificial Intelligence & Machine Learning,GM,79088.0,R1,2024,engineering,1,AT,45314.0
E076,CS-Computer Science & Engineering,GM,76504.0,R1,2024,engineering,1,AT,39440.0
E076,CV-Civil Engineering,GM,97516.0,R1,2024,engineering,1,AT,70412.0
E076,IS-Information Science & Engineering,GM,101467.0,R1,2024,engineering,1,AT,60728.0
E077,AD-Artificial Intelligence & Data Science,GM,1660.0,R1,2024,engineering,1,AT,1364.0
E077,AD-Artificial Intelligence & Data Science,KKR,8035.0,R1,2024,engineering,1,AT,6224.0
E077,AI-Artificial Intelligence & Machine Learning,GM,1756.0,R1,2024,engineering,1,AT,1397.0
E077,AI-Artificial Intelligence & Machine Learning,KKR,6417.0,R1,2024,engineering,1,AT,7016.0
E077,CH-Chemical Engineering,GM,13421.0,R1,2024,engineering,1,AT,12599.0
E077,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,1227.0,R1,2024,engineering,1,AT,911.0
E077,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,6492.0,R1,2024,engineering,1,AT,4455.0
E077,CS-Computer Science & Engineering,GM,761.0,R1,2024,engineering,1,AT,624.0
E077,CS-Computer Science & Engineering,KKR,3181.0,R1,2024,engineering,1,AT,2984.0
E077,CV-Civil Engineering,GM,16724.0,R1,2024,engineering,1,AT,15070.0
E077,CV-Civil Engineering,KKR,52437.0,R1,2024,engineering,1,AT,52404.0
E077,CY-Computer Science & Engineering (Cyber Security),GM,1611.0,R1,2024,engineering,1,AT,1183.0
E077,CY-Computer Science & Engineering (Cyber Security),KKR,7815.0,R1,2024,engineering,1,AT,5471.0
E077,EE-Electrical & Electronics Engineering,GM,2993.0,R1,2024,engineering,1,AT,3458.0
E077,EE-Electrical & Electronics Engineering,KKR,26000.0,R1,2024,engineering,1,AT,36441.0
E077,IM-Industrial Engineering & Management,GM,14407.0,R1,2024,engineering,1,AT,15177.0
E077,IM-Industrial Engineering & Management,KKR,50005.0,R1,2024,engineering,1,AT,59812.0
E077,IS-Information Science & Engineering,GM,1720.0,R1,2024,engineering,1,AT,1242.0
E077,IS-Information Science & Engineering,KKR,5887.0,R1,2024,engineering,1,AT,3960.0
E077,MD-Medical Electronics Engineering,GM,19386.0,R1,2024,engineering,1,AT,18028.0
E077,MD-Medical Electronics Engineering,KKR,96667.0,R1,2024,engineering,1,AT,58539.0
E078,CA-Computer Science & Engineering (Artificial Intelligence),GM,53376.0,R1,2024,engineering,1,AT,42044.0
E078,CB-Computer Science & Business Systems,GM,83249.0,R1,2024,engineering,1,AT,60170.0
E078,CD-Computer Science & Engineering (Data Science),GM,67050.0,R1,2024,engineering,1,AT,50950.0
E078,CE-Computer Engineering,GM,85262.0,R1,2024,engineering,1,AT,60743.0
E078,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,60532.0,R1,2024,engineering,1,AT,45624.0
E078,CS-Computer Science & Engineering,GM,54581.0,R1,2024,engineering,1,AT,42418.0
E078,IS-Information Science & Engineering,GM,71109.0,R1,2024,engineering,1,AT,51292.0
E079,CB-Computer Science & Business Systems,GM,97419.0,R1,2024,engineering,1,AT,68014.0
E079,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,54392.0,R1,2024,engineering,1,AT,50743.0
E079,CS-Computer Science & Engineering,GM,51370.0,R1,2024,engineering,1,AT,35397.0
E079,CS-Computer Science & Engineering,KKR,55245.0,R1,2024,engineering,1,AT,71556.0
E079,CV-Civil Engineering,GM,94432.0,R1,2024,engineering,1,AT,70999.0
E079,IS-Information Science & Engineering,GM,98268.0,R1,2024,engineering,1,AT,58083.0
E080,AE-Aeronautical Engineering,GM,101405.0,R1,2024,engineering,1,AT,73575.0
E080,AI-Artificial Intelligence & Machine Learning,GM,63646.0,R1,2024,engineering,1,AT,47027.0
E080,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,49541.0,R1,2024,engineering,1,AT,41982.0
E080,CS-Computer Science & Engineering,GM,87559.0,R1,2024,engineering,1,AT,42422.0
E080,IS-Information Science & Engineering,GM,96035.0,R1,2024,engineering,1,AT,68544.0
E081,CD-Computer Science & Engineering (Data Science),GM,75511.0,R1,2024,engineering,1,AT,66997.0
E081,CS-Computer Science & Engineering,GM,98285.0,R1,2024,engineering,1,AT,71848.0
E082,AD-Artificial Intelligence & Data Science,GM,70280.0,R1,2024,engineering,1,AT,57768.0
E082,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,72058.0,R1,2024,engineering,1,AT,61774.0
E082,CS-Computer Science & Engineering,GM,63089.0,R1,2024,engineering,1,AT,53452.0
E083,CS-Computer Science & Engineering,GM,93542.0,R1,2024,engineering,1,AT,76274.0
E084,CD-Computer Science & Engineering (Data Science),GM,88102.0,R1,2024,engineering,1,AT,54111.0
E084,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,96960.0,R1,2024,engineering,1,AT,54803.0
E084,CS-Computer Science & Engineering,GM,78170.0,R1,2024,engineering,1,AT,44064.0
E084,CS-Computer Science & Engineering,KKR,84317.0,R1,2024,engineering,1,AT,48202.0
E084,IS-Information Science & Engineering,GM,98172.0,R1,2024,engineering,1,AT,66714.0
E085,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,5297.0,R1,2024,engineering,1,AT,4913.0
E085,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,20097.0,R1,2024,engineering,1,AT,16151.0
E085,CS-Computer Science & Engineering,GM,4498.0,R1,2024,engineering,1,AT,3811.0
E085,CS-Computer Science & Engineering,KKR,17435.0,R1,2024,engineering,1,AT,11753.0
E085,IS-Information Science & Engineering,GM,6580.0,R1,2024,engineering,1,AT,5859.0
E085,IS-Information Science & Engineering,KKR,21966.0,R1,2024,engineering,1,AT,18104.0
E086,AD-Artificial Intelligence & Data Science,GM,7141.0,R1,2024,engineering,1,AT,7212.0
E086,AD-Artificial Intelligence & Data Science,KKR,26593.0,R1,2024,engineering,1,AT,21340.0
E086,AE-Aeronautical Engineering,GM,22436.0,R1,2024,engineering,1,AT,25701.0
E086,AE-Aeronautical Engineering,KKR,77431.0,R1,2024,engineering,1,AT,60672.0
E086,AI-Artificial Intelligence & Machine Learning,GM,7075.0,R1,2024,engineering,1,AT,7107.0
E086,AI-Artificial Intelligence & Machine Learning,KKR,26335.0,R1,2024,engineering,1,AT,18769.0
E086,CB-Computer Science & Business Systems,GM,7674.0,R1,2024,engineering,1,AT,7526.0
E086,CB-Computer Science & Business Systems,KKR,26792.0,R1,2024,engineering,1,AT,27025.0
E086,CS-Computer Science & Engineering,GM,6378.0,R1,2024,engineering,1,AT,5223.0
E086,CS-Computer Science & Engineering,KKR,20111.0,R1,2024,engineering,1,AT,14304.0
E086,CV-Civil Engineering,GM,38440.0,R1,2024,engineering,1,AT,39943.0
E086,EE-Electrical & Electronics Engineering,GM,15309.0,R1,2024,engineering,1,AT,15474.0
E086,EE-Electrical & Electronics Engineering,KKR,65370.0,R1,2024,engineering,1,AT,41135.0
E086,IS-Information Science & Engineering,GM,8224.0,R1,2024,engineering,1,AT,7540.0
E086,IS-Information Science & Engineering,KKR,25667.0,R1,2024,engineering,1,AT,21553.0
E088,CS-Computer Science & Engineering,GM,98771.0,R1,2024,engineering,1,AT,54061.0
E089,CB-Computer Science & Business Systems,GM,12609.0,R1,2024,engineering,1,AT,10378.0
E089,CB-Computer Science & Business Systems,KKR,79176.0,R1,2024,engineering,1,AT,47280.0
E089,CD-Computer Science & Engineering (Data Science),GM,10507.0,R1,2024,engineering,1,AT,7780.0
E089,CD-Computer Science & Engineering (Data Science),KKR,57500.0,R1,2024,engineering,1,AT,43592.0
E089,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,9901.0,R1,2024,engineering,1,AT,7158.0
E089,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,73028.0,R1,2024,engineering,1,AT,34337.0
E089,CS-Computer Science & Engineering,GM,9527.0,R1,2024,engineering,1,AT,5257.0
E089,CS-Computer Science & Engineering,KKR,51054.0,R1,2024,engineering,1,AT,26172.0
E089,CV-Civil Engineering,GM,30696.0,R1,2024,engineering,1,AT,34688.0
E089,EE-Electrical & Electronics Engineering,GM,21262.0,R1,2024,engineering,1,AT,14805.0
E089,IS-Information Science & Engineering,GM,14817.0,R1,2024,engineering,1,AT,9939.0
E090,AI-Artificial Intelligence & Machine Learning,GM,18578.0,R1,2024,engineering,1,AT,14762.0
E090,CD-Computer Science & Engineering (Data Science),GM,20127.0,R1,2024,engineering,1,AT,12993.0
E090,CD-Computer Science & Engineering (Data Science),KKR,61454.0,R1,2024,engineering,1,AT,52676.0
E090,CE-Computer Engineering,GM,25277.0,R1,2024,engineering,1,AT,19084.0
E090,CG-Computer Science & Design,GM,31581.0,R1,2024,engineering,1,AT,21242.0
E090,CS-Computer Science & Engineering,GM,18923.0,R1,2024,engineering,1,AT,9528.0
E090,CS-Computer Science & Engineering,KKR,88882.0,R1,2024,engineering,1,AT,32069.0
E090,CV-Civil Engineering,GM,100785.0,R1,2024,engineering,1,AT,65085.0
E090,EE-Electrical & Electronics Engineering,GM,59211.0,R1,2024,engineering,1,AT,29738.0
E094,CS-Computer Science & Engineering,GM,92760.0,R1,2024,engineering,1,AT,76228.0
E095,AS-Aerospace Engineering,GM,2593.0,R1,2024,engineering,1,AT,2867.0
E095,AS-Aerospace Engineering,KKR,23801.0,R1,2024,engineering,1,AT,14140.0
E095,CD-Computer Science & Engineering (Data Science),GM,274.0,R1,2024,engineering,1,AT,306.0
E095,CD-Computer Science & Engineering (Data Science),KKR,901.0,R1,2024,engineering,1,AT,1949.0
E095,CH-Chemical Engineering,GM,5878.0,R1,2024,engineering,1,AT,8007.0
E095,CS-Computer Science & Engineering,GM,193.0,R1,2024,engineering,1,AT,169.0
E095,CS-Computer Science & Engineering,KKR,497.0,R1,2024,engineering,1,AT,1220.0
E095,CV-Civil Engineering,GM,9115.0,R1,2024,engineering,1,AT,8258.0
E095,CV-Civil Engineering,KKR,31346.0,R1,2024,engineering,1,AT,30129.0
E095,CY-Computer Science & Engineering (Cyber Security),GM,424.0,R1,2024,engineering,1,AT,438.0
E095,CY-Computer Science & Engineering (Cyber Security),KKR,2001.0,R1,2024,engineering,1,AT,3719.0
E095,EE-Electrical & Electronics Engineering,GM,1501.0,R1,2024,engineering,1,AT,1607.0
E095,EE-Electrical & Electronics Engineering,KKR,13569.0,R1,2024,engineering,1,AT,14226.0
E095,IM-Industrial Engineering & Management,GM,7754.0,R1,2024,engineering,1,AT,9329.0
E095,IM-Industrial Engineering & Management,KKR,24508.0,R1,2024,engineering,1,AT,45550.0
E095,IS-Information Science & Engineering,GM,418.0,R1,2024,engineering,1,AT,361.0
E095,IS-Information Science & Engineering,KKR,1354.0,R1,2024,engineering,1,AT,1555.0
E096,CD-Computer Science & Engineering (Data Science),GM,84127.0,R1,2024,engineering,1,AT,61118.0
E096,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,96804.0,R1,2024,engineering,1,AT,65163.0
E096,CS-Computer Science & Engineering,GM,101892.0,R1,2024,engineering,1,AT,76388.0
E097,CS-Computer Science & Engineering,GM,73795.0,R1,2024,engineering,1,AT,75652.0
E097,IS-Information Science & Engineering,GM,101644.0,R1,2024,engineering,1,AT,63405.0
E098,CS-Computer Science & Engineering,GM,101228.0,R1,2024,engineering,1,AT,72319.0
E099,AI-Artificial Intelligence & Machine Learning,GM,48062.0,R1,2024,engineering,1,AT,43653.0
E099,CG-Computer Science & Design,GM,77708.0,R1,2024,engineering,1,AT,62045.0
E099,CS-Computer Science & Engineering,GM,51498.0,R1,2024,engineering,1,AT,37081.0
E099,CS-Computer Science & Engineering,KKR,99374.0,R1,2024,engineering,1,AT,61780.0
E099,IS-Information Science & Engineering,GM,70118.0,R1,2024,engineering,1,AT,47020.0
E100,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,99599.0,R1,2024,engineering,1,AT,69159.0
E100,CS-Computer Science & Engineering,GM,96397.0,R1,2024,engineering,1,AT,76514.0
E101,BM-Bio-Medical Engineering,GM,75923.0,R1,2024,engineering,1,AT,67976.0
E101,CS-Computer Science & Engineering,GM,54709.0,R1,2024,engineering,1,AT,39530.0
E101,EE-Electrical & Electronics Engineering,GM,88986.0,R1,2024,engineering,1,AT,68593.0
E102,CD-Computer Science & Engineering (Data Science),GM,78991.0,R1,2024,engineering,1,AT,64764.0
E102,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,52980.0,R1,2024,engineering,1,AT,70974.0
E102,CS-Computer Science & Engineering,GM,92280.0,R1,2024,engineering,1,AT,69526.0
E104,CD-Computer Science & Engineering (Data Science),GM,12008.0,R1,2024,engineering,1,AT,10714.0
E104,CD-Computer Science & Engineering (Data Science),KKR,33637.0,R1,2024,engineering,1,AT,29305.0
E104,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,12531.0,R1,2024,engineering,1,AT,10670.0
E104,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,33631.0,R1,2024,engineering,1,AT,30131.0
E104,CS-Computer Science & Engineering,GM,11111.0,R1,2024,engineering,1,AT,7461.0
E104,CS-Computer Science & Engineering,KKR,28461.0,R1,2024,engineering,1,AT,19967.0
E104,CY-Computer Science & Engineering (Cyber Security),GM,12792.0,R1,2024,engineering,1,AT,11094.0
E104,CY-Computer Science & Engineering (Cyber Security),KKR,33667.0,R1,2024,engineering,1,AT,30952.0
E105,CS-Computer Science & Engineering,GM,74909.0,R1,2024,engineering,1,AT,60019.0
E107,AI-Artificial Intelligence & Machine Learning,GM,22194.0,R1,2024,engineering,1,AT,19670.0
E107,AI-Artificial Intelligence & Machine Learning,KKR,48989.0,R1,2024,engineering,1,AT,50488.0
E107,CD-Computer Science & Engineering (Data Science),GM,22396.0,R1,2024,engineering,1,AT,19510.0
E107,CD-Computer Science & Engineering (Data Science),KKR,50019.0,R1,2024,engineering,1,AT,39392.0
E107,CS-Computer Science & Engineering,GM,20283.0,R1,2024,engineering,1,AT,15329.0
E107,CS-Computer Science & Engineering,KKR,49814.0,R1,2024,engineering,1,AT,38357.0
E107,CV-Civil Engineering,GM,66572.0,R1,2024,engineering,1,AT,60900.0
E107,EE-Electrical & Electronics Engineering,GM,30949.0,R1,2024,engineering,1,AT,30819.0
E107,IS-Information Science & Engineering,GM,26002.0,R1,2024,engineering,1,AT,21269.0
E107,IS-Information Science & Engineering,KKR,62327.0,R1,2024,engineering,1,AT,45038.0
E108,AD-Artificial Intelligence & Data Science,GM,37012.0,R1,2024,engineering,1,AT,43440.0
E108,AE-Aeronautical Engineering,GM,89750.0,R1,2024,engineering,1,AT,74979.0
E108,AS-Aerospace Engineering,GM,39937.0,R1,2024,engineering,1,AT,44482.0
E108,CG-Computer Science & Design,GM,100024.0,R1,2024,engineering,1,AT,61319.0
E108,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,45267.0,R1,2024,engineering,1,AT,41204.0
E108,CS-Computer Science & Engineering,GM,47556.0,R1,2024,engineering,1,AT,28807.0
E108,CS-Computer Science & Engineering,KKR,83852.0,R1,2024,engineering,1,AT,75328.0
E108,CV-Civil Engineering,GM,75833.0,R1,2024,engineering,1,AT,71777.0
E108,IS-Information Science & Engineering,GM,99578.0,R1,2024,engineering,1,AT,58094.0
E109,AD-Artificial Intelligence & Data Science,GM,100170.0,R1,2024,engineering,1,AT,68831.0
E109,AI-Artificial Intelligence & Machine Learning,GM,97160.0,R1,2024,engineering,1,AT,42289.0
E109,CS-Computer Science & Engineering,GM,73939.0,R1,2024,engineering,1,AT,75104.0
E110,AD-Artificial Intelligence & Data Science,GM,96379.0,R1,2024,engineering,1,AT,74286.0
E110,CS-Computer Science & Engineering,GM,86631.0,R1,2024,engineering,1,AT,64498.0
E112,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,64358.0,R1,2024,engineering,1,AT,40706.0
E112,CS-Computer Science & Engineering,GM,49525.0,R1,2024,engineering,1,AT,34087.0
E112,CS-Computer Science & Engineering,KKR,72877.0,R1,2024,engineering,1,AT,53163.0
E112,IS-Information Science & Engineering,GM,75240.0,R1,2024,engineering,1,AT,43951.0
E112,RA-Robotics & Automation,GM,100708.0,R1,2024,engineering,1,AT,67874.0
E113,CD-Computer Science & Engineering (Data Science),GM,59472.0,R1,2024,engineering,1,AT,59278.0
E113,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,56059.0,R1,2024,engineering,1,AT,54763.0
E113,CS-Computer Science & Engineering,GM,43289.0,R1,2024,engineering,1,AT,35531.0
E113,CS-Computer Science & Engineering,KKR,96291.0,R1,2024,engineering,1,AT,42139.0
E113,IS-Information Science & Engineering,GM,68855.0,R1,2024,engineering,1,AT,57038.0
E114,AD-Artificial Intelligence & Data Science,GM,96066.0,R1,2024,engineering,1,AT,76085.0
E114,AI-Artificial Intelligence & Machine Learning,GM,101329.0,R1,2024,engineering,1,AT,76934.0
E114,CS-Computer Science & Engineering,GM,98982.0,R1,2024,engineering,1,AT,52429.0
E114,CY-Computer Science & Engineering (Cyber Security),GM,80325.0,R1,2024,engineering,1,AT,76796.0
E116,CS-Computer Science & Engineering,GM,27437.0,R1,2024,engineering,1,AT,24724.0
E116,CS-Computer Science & Engineering,KKR,83061.0,R1,2024,engineering,1,AT,53366.0
E117,AI-Artificial Intelligence & Machine Learning,GM,26483.0,R1,2024,engineering,1,AT,20774.0
E117,AI-Artificial Intelligence & Machine Learning,KKR,44389.0,R1,2024,engineering,1,AT,29145.0
E117,CH-Chemical Engineering,GM,65175.0,R1,2024,engineering,1,AT,26767.0
E117,CS-Computer Science & Engineering,GM,21120.0,R1,2024,engineering,1,AT,15836.0
E117,CS-Computer Science & Engineering,KKR,33435.0,R1,2024,engineering,1,AT,23248.0
E117,CV-Civil Engineering,GM,71844.0,R1,2024,engineering,1,AT,61456.0
E117,EE-Electrical & Electronics Engineering,GM,45870.0,R1,2024,engineering,1,AT,35071.0
E117,IS-Information Science & Engineering,GM,25547.0,R1,2024,engineering,1,AT,20716.0
E117,IS-Information Science & Engineering,KKR,38815.0,R1,2024,engineering,1,AT,27976.0
E118,AD-Artificial Intelligence & Data Science,GM,26950.0,R1,2024,engineering,1,AT,37385.0
E118,AD-Artificial Intelligence & Data Science,KKR,48772.0,R1,2024,engineering,1,AT,40741.0
E118,CS-Computer Science & Engineering,GM,23769.0,R1,2024,engineering,1,AT,29766.0
E118,IS-Information Science & Engineering,GM,20502.0,R1,2024,engineering,1,AT,38625.0
E119,CS-Computer Science & Engineering,GM,100688.0,R1,2024,engineering,1,AT,72809.0
E121,AI-Artificial Intelligence & Machine Learning,GM,74797.0,R1,2024,engineering,1,AT,76338.0
E121,CS-Computer Science & Engineering,GM,69088.0,R1,2024,engineering,1,AT,57323.0
E121,EE-Electrical & Electronics Engineering,GM,71034.0,R1,2024,engineering,1,AT,66576.0
E121,IS-Information Science & Engineering,GM,101475.0,R1,2024,engineering,1,AT,74154.0
E122,AD-Artificial Intelligence & Data Science,GM,90432.0,R1,2024,engineering,1,AT,72568.0
E122,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,52876.0,R1,2024,engineering,1,AT,66312.0
E122,CS-Computer Science & Engineering,GM,97600.0,R1,2024,engineering,1,AT,76971.0
E123,AD-Artificial Intelligence & Data Science,GM,84686.0,R1,2024,engineering,1,AT,71720.0
E123,AI-Artificial Intelligence & Machine Learning,GM,99187.0,R1,2024,engineering,1,AT,70151.0
E123,CS-Computer Science & Engineering,GM,88307.0,R1,2024,engineering,1,AT,46196.0
E124,AD-Artificial Intelligence & Data Science,GM,85977.0,R1,2024,engineering,1,AT,75629.0
E124,CS-Computer Science & Engineering,GM,96649.0,R1,2024,engineering,1,AT,69985.0
E124,IS-Information Science & Engineering,GM,95623.0,R1,2024,engineering,1,AT,53732.0
E125,AD-Artificial Intelligence & Data Science,GM,7356.0,R1,2024,engineering,1,AT,7375.0
E125,AD-Artificial Intelligence & Data Science,KKR,26286.0,R1,2024,engineering,1,AT,22757.0
E125,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,6953.0,R1,2024,engineering,1,AT,6549.0
E125,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,19572.0,R1,2024,engineering,1,AT,21460.0
E125,CS-Computer Science & Engineering,GM,6478.0,R1,2024,engineering,1,AT,5804.0
E125,CS-Computer Science & Engineering,KKR,18329.0,R1,2024,engineering,1,AT,15746.0
E125,EE-Electrical & Electronics Engineering,GM,13642.0,R1,2024,engineering,1,AT,15444.0
E125,EE-Electrical & Electronics Engineering,KKR,51960.0,R1,2024,engineering,1,AT,61621.0
E125,IS-Information Science & Engineering,GM,8022.0,R1,2024,engineering,1,AT,7305.0
E125,IS-Information Science & Engineering,KKR,23599.0,R1,2024,engineering,1,AT,20892.0
E126,AI-Artificial Intelligence & Machine Learning,GM,8580.0,R1,2024,engineering,1,AT,6937.0
E126,AI-Artificial Intelligence & Machine Learning,KKR,33698.0,R1,2024,engineering,1,AT,25971.0
E126,CS-Computer Science & Engineering,GM,7814.0,R1,2024,engineering,1,AT,5428.0
E126,CS-Computer Science & Engineering,KKR,29521.0,R1,2024,engineering,1,AT,22711.0
E126,CV-Civil Engineering,GM,42903.0,R1,2024,engineering,1,AT,38695.0
E126,EE-Electrical & Electronics Engineering,GM,21187.0,R1,2024,engineering,1,AT,19239.0
E126,EE-Electrical & Electronics Engineering,KKR,83464.0,R1,2024,engineering,1,AT,74629.0
E126,IS-Information Science & Engineering,GM,9407.0,R1,2024,engineering,1,AT,7577.0
E126,IS-Information Science & Engineering,KKR,35958.0,R1,2024,engineering,1,AT,26981.0
E128,CS-Computer Science & Engineering,GM,97810.0,R1,2024,engineering,1,AT,76191.0
E128,IS-Information Science & Engineering,GM,58631.0,R1,2024,engineering,1,AT,70561.0
E132,AI-Artificial Intelligence & Machine Learning,GM,100258.0,R1,2024,engineering,1,AT,70296.0
E132,CS-Computer Science & Engineering,GM,85788.0,R1,2024,engineering,1,AT,56175.0
E132,IS-Information Science & Engineering,GM,31497.0,R1,2024,engineering,1,AT,72899.0
E136,CS-Computer Science & Engineering,GM,97510.0,R1,2024,engineering,1,AT,57840.0
E137,CA-Computer Science & Engineering (Artificial Intelligence),GM,37797.0,R1,2024,engineering,1,AT,39554.0
E137,CD-Computer Science & Engineering (Data Science),GM,46932.0,R1,2024,engineering,1,AT,40466.0
E137,CS-Computer Science & Engineering,GM,59019.0,R1,2024,engineering,1,AT,40393.0
E137,CS-Computer Science & Engineering,KKR,68203.0,R1,2024,engineering,1,AT,75438.0
E137,CY-Computer Science & Engineering (Cyber Security),GM,47839.0,R1,2024,engineering,1,AT,44908.0
E137,IS-Information Science & Engineering,GM,65312.0,R1,2024,engineering,1,AT,51656.0
E138,AD-Artificial Intelligence & Data Science,GM,95741.0,R1,2024,engineering,1,AT,69582.0
E138,AE-Aeronautical Engineering,GM,57651.0,R1,2024,engineering,1,AT,68490.0
E138,AI-Artificial Intelligence & Machine Learning,GM,61016.0,R1,2024,engineering,1,AT,42596.0
E138,CB-Computer Science & Business Systems,GM,82387.0,R1,2024,engineering,1,AT,68883.0
E138,CS-Computer Science & Engineering,GM,88264.0,R1,2024,engineering,1,AT,58994.0
E138,MR-Marine Engineering,GM,97836.0,R1,2024,engineering,1,AT,74815.0
E141,AI-Artificial Intelligence & Machine Learning,GM,74209.0,R1,2024,engineering,1,AT,56554.0
E141,CS-Computer Science & Engineering,GM,79668.0,R1,2024,engineering,1,AT,54152.0
E141,DS-Data Science,GM,82096.0,R1,2024,engineering,1,AT,68147.0
E141,IS-Information Science & Engineering,GM,101705.0,R1,2024,engineering,1,AT,73905.0
E142,EE-Electrical & Electronics Engineering,GM,16889.0,R1,2024,engineering,1,AT,12174.0
E142,EE-Electrical & Electronics Engineering,KKR,87272.0,R1,2024,engineering,1,AT,45687.0
E143,CS-Computer Science & Engineering,GM,91708.0,R1,2024,engineering,1,AT,73995.0
E145,AI-Artificial Intelligence & Machine Learning,GM,61806.0,R1,2024,engineering,1,AT,56889.0
E145,CD-Computer Science & Engineering (Data Science),GM,70650.0,R1,2024,engineering,1,AT,62160.0
E145,CS-Computer Science & Engineering,GM,59924.0,R1,2024,engineering,1,AT,44000.0
E145,IS-Information Science & Engineering,GM,100868.0,R1,2024,engineering,1,AT,76471.0
E146,CS-Computer Science & Engineering,GM,42037.0,R1,2024,engineering,1,AT,34452.0
E146,CS-Computer Science & Engineering,KKR,65978.0,R1,2024,engineering,1,AT,65730.0
E146,IS-Information Science & Engineering,GM,64041.0,R1,2024,engineering,1,AT,43890.0
E147,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),GM,30879.0,R1,2024,engineering,1,AT,22012.0
E147,CI-Computer Science & Engineering (Artificial Intelligence & Machine Learning),KKR,65407.0,R1,2024,engineering,1,AT,51865.0
E147,CS-Computer Science & Engineering,GM,27836.0,R1,2024,engineering,1,AT,17207.0
E147,CS-Computer Science & Engineering,KKR,64448.0,R1,2024,engineering,1,AT,33723.0
E147,CV-Civil Engineering,GM,57032.0,R1,2024,engineering,1,AT,39882.0
E147,EE-Electrical & Electronics Engineering,GM,39005.0,R1,2024,engineering,1,AT,31748.0
E147,EE-Electrical & Electronics Engineering,KKR,98472.0,R1,2024,engineering,1,AT,70902.0
E147,IS-Information Science & Engineering,GM,33615.0,R1,2024,engineering,1,AT,24013.0
E147,IS-Information Science & Engineering,KKR,81642.0,R1,2024,engineering,1,AT,51898.0
E148,AI-Artificial Intelligence & Machine Learning,GM,97945.0,R1,2024,engineering,1,AT,72004.0
E148,CD-Computer Science & Engineering (Data Science),GM,78972.0,R1,2024,engineering,1,AT,69815.0
E148,CS-Computer Science & Engineering,GM,79690.0,R1,2024,engineering,1,AT,76082.0
